,genre,rate,name,url
3612,"Indie,RPG,Strategy", 80,bloodcard,https://store.steampowered.com/app/930780/Blood_Card/
3613,"Action,Adventure",0,residentevil6complete,https://store.steampowered.com/sub/50980/
3614,"Action,Adventure", 87,tombraiderii,https://store.steampowered.com/app/225300/Tomb_Raider_II/
3615,"Action,Indie,RPG,Early Access", 95,geneshiftroyale,https://store.steampowered.com/app/308600/Geneshift_Royale/
3616,"Adventure,RPG", 92,sphinxandthecursedmummy,https://store.steampowered.com/app/606710/Sphinx_and_the_Cursed_Mummy/
3617,"Adventure,Casual,Indie", 70,hopelake,https://store.steampowered.com/app/485690/Hope_Lake/
3618,"Adventure,Casual", 92,grisaiaphantomtriggervol1,https://store.steampowered.com/app/606510/Grisaia_Phantom_Trigger_Vol1/
3619,"Action,Adventure,Indie,RPG,Simulation", 87,starshelter,https://store.steampowered.com/app/698260/Star_Shelter/
3620,Action, 52,tomclancysrainbowsixlockdown,https://store.steampowered.com/app/15000/Tom_Clancys_Rainbow_Six_Lockdown/
3621,Action, 82,shocktroopers,https://store.steampowered.com/app/366270/SHOCK_TROOPERS/
3622,"Design & Illustration,Utilities", 78,cardcreator,https://store.steampowered.com/app/523600/Card_Creator/
3623,"Action,Adventure,Indie", 83,unforgivinganorthernhymn,https://store.steampowered.com/app/747340/Unforgiving__A_Northern_Hymn/
3624,Strategy, 67,battlefleetgothicarmada,https://store.steampowered.com/app/363680/Battlefleet_Gothic_Armada/
3625,"Action,Indie,Early Access", 100,dualblades,https://store.steampowered.com/app/361100/Dual_Blades/
3626,"Action,Casual,Free to Play,Indie", 85,lightbearers,https://store.steampowered.com/app/765710/Light_Bearers/
3627,"Action,Indie,Sports,Early Access", 88,arenagods,https://store.steampowered.com/app/410830/ARENA_GODS/
3628,Simulation, 87,mobruleclassic,https://store.steampowered.com/app/600420/Mob_Rule_Classic/
3629,"Action,Adventure,Indie", 80,jotunvalhallaedition,https://store.steampowered.com/app/323580/Jotun_Valhalla_Edition/
3630,"Racing,Simulation,Sports", 71,kartracingpro,https://store.steampowered.com/app/415600/Kart_Racing_Pro/
3631,"Action,Adventure,Indie", 64,necropolisbrutaledition,https://store.steampowered.com/app/384490/NECROPOLIS_BRUTAL_EDITION/
3632,"Action,Simulation", 63,eagleflight,https://store.steampowered.com/app/408250/Eagle_Flight/
3633,"Free to Play,Indie,Strategy", 86,warofomenscardgame,https://store.steampowered.com/app/345460/War_of_Omens_Card_Game/
3634,"Adventure,Indie,RPG", 90,monstergirlfantasy,https://store.steampowered.com/app/1048000/Monster_Girl_Fantasy/
3635,"RPG,Strategy", 91,kingsbountythelegend,https://store.steampowered.com/app/25900/Kings_Bounty_The_Legend/
3636,"Adventure,Casual,Indie", 90,antventor,https://store.steampowered.com/app/739190/AntVentor/
3637,"Adventure,Indie,RPG,Simulation,Early Access", 82,hammerhelm,https://store.steampowered.com/app/664000/HammerHelm/
3638,"Action,Casual,Indie,Massively Multiplayer,Strategy,Early Access", 89,东方大战争touhoubigbigbattle,https://store.steampowered.com/app/878380/__Touhou_Big_Big_Battle/
3639, , 90,soniccd,https://store.steampowered.com/app/200940/Sonic_CD/
3640,"Action,Indie,RPG", 84,5089theactionrpg,https://store.steampowered.com/app/414510/5089_The_Action_RPG/
3641,"Action,Strategy", 80,omgzombies,https://store.steampowered.com/app/259870/OMG_Zombies/
3642,"Adventure,Indie,RPG", 86,theheiress,https://store.steampowered.com/app/680320/The_Heiress/
3643,"Adventure,Indie,RPG", 89,darkelf,https://store.steampowered.com/app/665180/Dark_Elf/
3644,Indie, 91,eversion,https://store.steampowered.com/app/33680/eversion/
3645,"Action,Adventure,Indie,RPG",0,victorvranoverkilledition,https://store.steampowered.com/bundle/3288/Victor_Vran_Overkill_Edition/
3646,Adventure, 78,spacequestcollection,https://store.steampowered.com/app/10110/Space_Quest_Collection/
3647,"Action,Indie,Strategy",0,infestedplanetmegapack,https://store.steampowered.com/bundle/1699/Infested_Planet_Megapack/
3648,"Action,Casual,Indie", 81,stellarinterface,https://store.steampowered.com/app/517330/Stellar_Interface/
3649,"Action,Indie", 94,anarcute,https://store.steampowered.com/app/390720/Anarcute/
3650,"Adventure,Indie,Strategy", 76,distrustalongdarkpolarsurvival,https://store.steampowered.com/app/635200/Distrust_a_Long_Dark_Polar_Survival/
3651,"Action,Adventure,Indie", 86,thefallpart2unbound,https://store.steampowered.com/app/510490/The_Fall_Part_2_Unbound/
3652,Action, 80,gunmetal,https://store.steampowered.com/app/267920/Gun_Metal/
3653,"Indie,RPG,Adventure,Simulation,Strategy",0,knightsofpenandpaperandgalaxyofpenandpaperbundle,https://store.steampowered.com/bundle/3963/Knights_of_Pen_and_Paper_and_Galaxy_of_Pen_and_Paper_Bundle/
3654,"Action,Casual,Indie,Early Access", 90,cookiesvsclaus,https://store.steampowered.com/app/752910/Cookies_vs_Claus/
3655,Indie, 97,hyperrogue,https://store.steampowered.com/app/342610/HyperRogue/
3656,Adventure,0,sammaxseasontwo,https://store.steampowered.com/app/901663/Sam__Max_Season_Two/
3657,"Adventure,Indie", 95,mybigsister,https://store.steampowered.com/app/733300/My_Big_Sister/
3658,Adventure, 78,nancydrewthewhitewolfoficiclecreek,https://store.steampowered.com/app/31930/Nancy_Drew_The_White_Wolf_of_Icicle_Creek/
3659,Adventure, Need more user reviews to generate a score,nancydrewthesecretofshadowranch,https://store.steampowered.com/app/572740/Nancy_Drew_The_Secret_of_Shadow_Ranch/
3660,"Action,Adventure", 91,marceckōsgettingupcontentsunderpressure,https://store.steampowered.com/app/260190/Marc_Ecks_Getting_Up_Contents_Under_Pressure/
3661,"Adventure,Indie", 89,unforeseenincidents,https://store.steampowered.com/app/501790/Unforeseen_Incidents/
3662,Strategy, 73,pikeandshotcampaigns,https://store.steampowered.com/app/377520/Pike_and_Shot__Campaigns/
3663,Action, 85,condemnedcriminalorigins,https://store.steampowered.com/app/4720/Condemned_Criminal_Origins/
3664,"Indie,RPG", 91,ebonyspireheresy,https://store.steampowered.com/app/725040/Ebony_Spire_Heresy/
3665,"Action,RPG", 88,xanadunext,https://store.steampowered.com/app/312560/Xanadu_Next/
3666,"Adventure,Sports", 76,fancyskiingvr,https://store.steampowered.com/app/512080/Fancy_Skiing_VR/
3667,"Action,Indie", 93,bittrippresentsrunner2futurelegendofrhythmalien,https://store.steampowered.com/app/218060/BITTRIP_Presents_Runner2_Future_Legend_of_Rhythm_Alien/
3668,"Adventure,Indie", 88,nellycootalotthefowlfleet,https://store.steampowered.com/app/317320/Nelly_Cootalot_The_Fowl_Fleet/
3669,"Casual,Indie", 90,grimm,https://store.steampowered.com/app/252150/Grimm/
3670,Strategy, 71,railroadtycoon3,https://store.steampowered.com/app/7610/Railroad_Tycoon_3/
3671,"Indie,Simulation,Strategy,Early Access", 82,madtowertycoon,https://store.steampowered.com/app/910880/Mad_Tower_Tycoon/
3672,"Adventure,Indie,RPG", 86,aggelos,https://store.steampowered.com/app/717310/Aggelos/
3673,"Action,Indie,Early Access", 94,oval,https://store.steampowered.com/app/849670/Oval/
3674,"Action,Adventure,Indie,Strategy", 84,starcontroliii,https://store.steampowered.com/app/358920/Star_Control_I__II/
3675,"Indie,Sports", 85,laserleague,https://store.steampowered.com/app/570460/Laser_League/
3676,Simulation, Need more user reviews to generate a score,silentservice,https://store.steampowered.com/app/329660/Silent_Service/
3677,"Action,Adventure", 86,striderストライダー飛竜,https://store.steampowered.com/app/235210/STRIDER/
3678,"RPG,Strategy,Action",0,ificompleteneptuniabundle戰機少女完全組合包,https://store.steampowered.com/bundle/7211/IFI_Complete_Neptunia_Bundle/
3679,"Indie,Strategy", Need more user reviews to generate a score,cardlings,https://store.steampowered.com/app/1046570/Cardlings/
3680,"Adventure,Casual,Indie", 92,form,https://store.steampowered.com/app/408520/FORM/
3681,"Action,Massively Multiplayer,Simulation", Need more user reviews to generate a score,warbirdsdawnofacesworldwariaircombat,https://store.steampowered.com/app/498940/WarBirds_Dawn_of_Aces_World_War_I_Air_Combat/
3682,"Casual,Indie", 96,lyne,https://store.steampowered.com/app/266010/LYNE/
3683,"Adventure,Indie,RPG,Early Access", 87,solacecrafting,https://store.steampowered.com/app/670260/Solace_Crafting/
3684, , 98,johnwick,https://store.steampowered.com/app/469660/John_Wick/
3685,Sports, 68,aointernationaltennis,https://store.steampowered.com/app/758410/AO_International_Tennis/
3686,"Action,Adventure,Casual,Indie", 90,tastyblue,https://store.steampowered.com/app/345200/Tasty_Blue/
3687,"Action,Adventure,Indie,Simulation", 94,wrongworld,https://store.steampowered.com/app/664750/Wrongworld/
3688,"Adventure,Casual", 90,grimlegends3thedarkcity,https://store.steampowered.com/app/458470/Grim_Legends_3_The_Dark_City/
3689,"Indie,Strategy",0,sinsofasolarempirerebellionultimateedition,https://store.steampowered.com/sub/39352/
3690,Adventure,0,lose社人气作品合集,https://store.steampowered.com/bundle/9372/Lose/
3691,Adventure, 91,strongbadscoolgameforattractivepeopleseason1,https://store.steampowered.com/app/8340/Strong_Bads_Cool_Game_for_Attractive_People_Season_1/
3692,Casual, 91,dynomitedeluxe,https://store.steampowered.com/app/3380/Dynomite_Deluxe/
3693,"Action,Adventure,Casual,Indie", 83,foulplay,https://store.steampowered.com/app/244810/Foul_Play/
3694,RPG, 56,lostsphear,https://store.steampowered.com/app/525240/LOST_SPHEAR/
3695,"Adventure,Casual,Indie", 94,willawonderfulworldwill美好世界,https://store.steampowered.com/app/588040/WILL_A_Wonderful_World__WILL/
3696,Action, 94,samuraigunn,https://store.steampowered.com/app/239090/Samurai_Gunn/
3697,Sports, 57,rugbychallenge3,https://store.steampowered.com/app/370840/Rugby_Challenge_3/
3698,Action, 88,sniperelitenazizombiearmy,https://store.steampowered.com/app/227100/Sniper_Elite_Nazi_Zombie_Army/
3699,"Action,Indie", 94,nightwolfsurvivethemegadome,https://store.steampowered.com/app/760050/Nightwolf_Survive_the_Megadome/
3700,"Adventure,RPG", 97,epicbattlefantasy4,https://store.steampowered.com/app/265610/Epic_Battle_Fantasy_4/
3701,"Indie,RPG,Strategy", 80,sproggiwood,https://store.steampowered.com/app/311720/Sproggiwood/
3702,"Action,Movie",0,deadbydaylightthesawbigbundle,https://store.steampowered.com/bundle/6018/Dead_by_Daylight_The_Saw_Big_Bundle/
3703,Action, 92,descent2,https://store.steampowered.com/app/273580/Descent_2/
3704,"Adventure,Indie", 92,thecatlady,https://store.steampowered.com/app/253110/The_Cat_Lady/
3705,"Adventure,Indie,Early Access", 89,瞳祈愿vrpupilwanderingvr,https://store.steampowered.com/app/773460/_VR__Pupil_Wandering_VR/
3706,Action, 90,deltaforce,https://store.steampowered.com/app/32620/Delta_Force/
3707,"Action,Indie", 84,thetextorcistthestoryofraybibbia,https://store.steampowered.com/app/940680/The_Textorcist_The_Story_of_Ray_Bibbia/
3708,"Adventure,Casual,Free to Play", 92,lostlandsmahjong,https://store.steampowered.com/app/435030/Lost_Lands_Mahjong/
3709,"Action,Adventure,Sports", 86,poolpanic,https://store.steampowered.com/app/522240/Pool_Panic/
3710,Strategy, 91,heroesofannihilatedempires,https://store.steampowered.com/app/4800/Heroes_of_Annihilated_Empires/
3711,"Indie,RPG,Strategy",0,deepskyderelictsnewprospectsdlc,https://store.steampowered.com/bundle/11170/Deep_Sky_Derelicts__New_Prospects_DLC/
3712,Adventure, 88,nancydrewwarningsatwaverlyacademy,https://store.steampowered.com/app/43600/Nancy_Drew_Warnings_at_Waverly_Academy/
3713,"Action,Adventure,Indie", 87,mrshifty,https://store.steampowered.com/app/489140/Mr_Shifty/
3714,Strategy,0,panzercorpsgold,https://store.steampowered.com/bundle/1580/Panzer_Corps_Gold/
3715,"Simulation,Strategy,Indie",0,capitalismcompletepack,https://store.steampowered.com/bundle/4111/Capitalism_Complete_Pack/
3716,"Action,Adventure,Indie,RPG", 82,oceanhornmonsterofunchartedseas,https://store.steampowered.com/app/339200/Oceanhorn_Monster_of_Uncharted_Seas/
3717,Strategy, 91,warriorkingsbattles,https://store.steampowered.com/app/299070/Warrior_Kings_Battles/
3718,Strategy, 88,suddenstrikegold,https://store.steampowered.com/app/612300/Sudden_Strike_Gold/
3719,"Casual,Indie,Simulation", 95,mrmassagy,https://store.steampowered.com/app/511350/Mr_Massagy/
3720,"Adventure,Casual", 97,grimlegends2songofthedarkswan,https://store.steampowered.com/app/279800/Grim_Legends_2_Song_of_the_Dark_Swan/
3721,"Action,Indie", 84,fightofgods,https://store.steampowered.com/app/612930/Fight_of_Gods/
3722,"Casual,Indie", 97,hook,https://store.steampowered.com/app/367580/Hook/
3723,"Action,Indie", 80,ihaterunningbackwards,https://store.steampowered.com/app/575820/I_Hate_Running_Backwards/
3724,Adventure, 90,nightsintodreams,https://store.steampowered.com/app/219950/NiGHTS_Into_Dreams/
3725,"Action,Indie,Massively Multiplayer,Simulation,Early Access", 65,hellion,https://store.steampowered.com/app/588210/HELLION/
3726,"Action,Indie", 91,pressxtonotdie,https://store.steampowered.com/app/402330/Press_X_to_Not_Die/
3727,"Indie,Simulation,Strategy", 81,8bithordes,https://store.steampowered.com/app/497850/8Bit_Hordes/
3728,"Casual,Strategy",0,ascensioncollectionbundle,https://store.steampowered.com/bundle/10020/Ascension__Collection_Bundle/
3729,"Action,Casual,Indie", 86,timerifters,https://store.steampowered.com/app/270010/Time_Rifters/
3730,Strategy, 80,suddenstrike2gold,https://store.steampowered.com/app/612520/Sudden_Strike_2_Gold/
3731,"Adventure,Indie", 92,ittledew,https://store.steampowered.com/app/241320/Ittle_Dew/
3732,"Casual,Indie,Simulation,Sports", Need more user reviews to generate a score,bighitvrbaseball,https://store.steampowered.com/app/620800/Big_Hit_VR_Baseball/
3733,"Action,Adventure,Massively Multiplayer", 67,nethertheuntoldchapter,https://store.steampowered.com/app/1010270/Nether_The_Untold_Chapter/
3734,"RPG,Early Access", Need more user reviews to generate a score,legendsofamberlandtheforgottencrown,https://store.steampowered.com/app/873890/Legends_of_Amberland_The_Forgotten_Crown/
3735,"Adventure,Indie,RPG,Simulation,Strategy", 88,curiousexpedition,https://store.steampowered.com/app/358130/Curious_Expedition/
3736,"Action,Adventure,Indie,RPG", 81,eventheocean,https://store.steampowered.com/app/265470/Even_the_Ocean/
3737,"Action,Indie,RPG", 75,rivercityransomunderground,https://store.steampowered.com/app/422810/River_City_Ransom_Underground/
3738,"Indie,Simulation,Strategy,Early Access", Need more user reviews to generate a score,antqueen3d,https://store.steampowered.com/app/1058740/AntQueen_3D/
3739,"Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Simulation,Sports,Early Access", 64,russianfishing4,https://store.steampowered.com/app/766570/Russian_Fishing_4/
3740,"Simulation,Strategy", 90,tropico3,https://store.steampowered.com/app/23490/Tropico_3/
3741,Adventure, 93,fullthrottleremastered,https://store.steampowered.com/app/228360/Full_Throttle_Remastered/
3742,"Adventure,Casual,Indie,RPG,Strategy", Need more user reviews to generate a score,templumdemalum,https://store.steampowered.com/app/1047930/Templum_de_Malum/
3743,"Action,Adventure,Casual,Simulation", 89,gunsnstoriesbulletproofvr,https://store.steampowered.com/app/685690/GunsnStories_Bulletproof_VR/
3744,Casual, 94,chime,https://store.steampowered.com/app/62100/Chime/
3745,Free to Play, 93,家有大貓nekojishi,https://store.steampowered.com/app/570840/_Nekojishi/
3746,"Action,Simulation,Early Access", 81,angelsfallfirst,https://store.steampowered.com/app/367270/Angels_Fall_First/
3747,"Action,Free to Play",0,warframeequinoxprimeaccessmendmaimbundle,https://store.steampowered.com/bundle/10625/Warframe_Equinox_Prime_Access_Mend__Maim_Bundle/
3748,Simulation, 60,il2sturmovikcliffsofdoverblitzedition,https://store.steampowered.com/app/754530/IL2_Sturmovik_Cliffs_of_Dover_Blitz_Edition/
3749,"Casual,Indie,Simulation,Sports,Strategy", 90,poolnation,https://store.steampowered.com/app/254440/Pool_Nation/
3750,"Action,Indie,Early Access", 84,atechcyberneticvr,https://store.steampowered.com/app/578210/ATech_Cybernetic_VR/
3751,"Indie,RPG", 88,infiniteadventures,https://store.steampowered.com/app/607820/Infinite_Adventures/
3752,RPG, 60,romancingsaga2,https://store.steampowered.com/app/606370/Romancing_SaGa_2/
3753,Simulation, 88,russianlifesimulator,https://store.steampowered.com/app/1070330/Russian_Life_Simulator/
3754,Casual, 95,spookybonus,https://store.steampowered.com/app/388450/Spooky_Bonus/
3755,"Casual,Indie,RPG,Simulation,Strategy", 83,hentaiminesweeper,https://store.steampowered.com/app/948630/Hentai_MineSweeper/
3756,"Casual,Free to Play,Massively Multiplayer,Simulation", 68,thefourkingscasinoandslots,https://store.steampowered.com/app/260430/The_Four_Kings_Casino_and_Slots/
3757,Action, 96,oriandtheblindforestdefinitiveedition,https://store.steampowered.com/app/387290/Ori_and_the_Blind_Forest_Definitive_Edition/
